company_permalink,angel,convertible_note,debt_financing,post_ipo_equity,private_equity,seed,undisclosed,venture,A,B,C,D,E,F,G,H,sum(raised_amount_usd)
/organization/hyperloop-technolgies,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,37100000
/organization/coda-therapeutics,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,59200000
/organization/podtech,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7500000
/organization/smartesting,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,8520000
/organization/publish2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2750000
/organization/ziprecruiter,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,63000000
/organization/vascular-architects,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16000000
/organization/think-dynamics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7000000
/organization/vistaar,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27315200
/organization/reliant-pharmaceuticals,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,115000000
/organization/spero-therapeutics,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,33000000
/organization/xiachufang,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30000000
/organization/voxel8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12000000
/organization/soa-software,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11000000
/organization/puppet-labs,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,0,85500000
/organization/vizimax,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4100000
/organization/softwear-automation,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/this-technology,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500000
/organization/xpenditure,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5700000
/organization/tacit-networks,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,19300000
/organization/telsima,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20000000
/organization/zume-life,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/tweelx,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,200000
/organization/schemalogic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12800000
/organization/reac-fuel,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4500000
/organization/madison-vaccines,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8000000
/organization/fotech,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12911358
/organization/nistevo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8000000
/organization/micurx-pharmaceuticals,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,35000000
/organization/australian-credit-and-finance,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6776416
/organization/fishbowl,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19000000
/organization/inflection-biosciences,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,547000
/organization/branchpoint-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,749998
/organization/maxymiser,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,14777360
/organization/fave-media,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1600000
/organization/congenica,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3232695
/organization/baifendian,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,42200000
/organization/bloomon,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3935960
/organization/livinglens,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1553977
/organization/jamdatmobile,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,19000000
/organization/keyneurotek-pharmaceuticals,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10869100
/organization/cellfor,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32000000
/organization/daylight-studios,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,704000
/organization/brd-motorcycles,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4500000
/organization/movieset,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6500000
/organization/picsel-technologies-limted,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,46500000
/organization/ninjametrics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,5680152
/organization/drivewyze,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500000
/organization/mobifusion,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3100000
/organization/acylin-therapeutics,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6400000
/organization/foodspotting,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/otherinbox,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3800000
/organization/bbe,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/bandspeed,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8000000
/organization/airtable,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7600000
/organization/mvisible-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2700000
/organization/nagisa-inc,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2000000
/organization/dexin-interactive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20000000
/organization/app-net,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500000
/organization/extendtv,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4424998
/organization/makani-power,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5000000
/organization/food-runner-2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1500000
/organization/cymphonix,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,5200000
/organization/environmentiq,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/incept-biosystems,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3250000
/organization/naseeb-networks,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,8500000
/organization/kovio,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,39500000
/organization/airwide-solutions,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,38809918
/organization/kinamik-data-integrity,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1580000
/organization/moseeker,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/inovus-solar,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,860000
/organization/inocucor,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,794035
/organization/affinity-tourism-co-ltd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3341928
/organization/derbyjackpot,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6500000
/organization/avail-media,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,25000000
/organization/haolianluo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12000000
/organization/dxo-labs,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12820000
/organization/instagram,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,57000000
/organization/brightware-2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14400000
/organization/abidoc,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1333333
/organization/kyriba-japan,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4000000
/organization/mirinae-games,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,446840
/organization/clarvista-medical,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14000000
/organization/finanalytica,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,7000000
/organization/zebit,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25000000
/organization/viv-labs,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,30000000
/organization/starcard,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/valerion-therapeutics-llc,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20000000
/organization/shotspotter,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,29182006
/organization/synthetic-genomics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,40000001
/organization/wave7-optics,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,53500000
/organization/zhiguoguo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3700000
/organization/retail-relay,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8250000
/organization/verbling,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2700000
/organization/qik,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,8500000
/organization/puridify,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3405256
/organization/rapamycin-holdings,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500000
/organization/smart-trade-technologies,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3150000
/organization/whoop-inc,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,18000000
/organization/xytis,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24500000
/organization/trueability,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/socialchorus,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,15000000
/organization/the-industrys-alternative,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7000
/organization/sequoia-pharmaceuticals,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,57000000
/organization/steelbox-networks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/rana-therapeutics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,84512231
/organization/tradehero,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/mfoundry,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,22300000
/organization/mailexpress,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15000000
/organization/56-com,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,30000000
/organization/i2we,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,750000
/organization/aldera,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14000000
/organization/personify-3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3850000
/organization/meditrina-pharmaceuticals-inc,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4400000
/organization/aria-biosystems,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5500000
/organization/aldebaran-robotics,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,20340000
/organization/capture-educational-consulting-services,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1200000
/organization/iris-mobile,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5500000
/organization/mediav,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15000000
/organization/aryx-therapeutics,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,55000000
/organization/gotgame,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,500000
/organization/babble,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,6250000
/organization/pops-worldwide,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1820509
/organization/cue,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/estudysite,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/caspida,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9524995
/organization/digit-4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11300000
/organization/orbnetworks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/analyst,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,63000000
/organization/aspect-software,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50000000
/organization/cybrant,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15000000
/organization/city-dimensional-network-logo,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,12850000
/organization/logidoc-solutions,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1020560
/organization/audiencescience,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,47000000
/organization/blendle,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3800000
/organization/lybrate,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10200000
/organization/amadesa,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12800000
/organization/embrane,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,32000000
/organization/federated-sample,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2800000
/organization/orthogenrx,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/adore-me,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,11000000
/organization/chango,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,5650000
/organization/36kr,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1573976
/organization/ciphertrust,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42000000
/organization/accruit,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3315000
/organization/genshuixue,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50000000
/organization/ip-access,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10000000
/organization/lucibel,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10281530
/organization/prelert,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,11250000
/organization/photonic-materials,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,22131070
/organization/domainex,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2368857
/organization/innovasic-semiconductor,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6220000
/organization/dnatrix,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20000000
/organization/flywheel-software,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,27555000
/organization/colabo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7000000
/organization/echovox,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12500000
/organization/nowait,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12000000
/organization/clean-energy-systems,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13000000
/organization/eve-com,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,13858299
/organization/pamgene,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11
/organization/anchor-3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/iceotope,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/tarari,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,29800000
/organization/priva-security-corporation,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3980492
/organization/socratic,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/traversa-therapeutics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,7000000
/organization/savored,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/seva-search,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1300000
/organization/sparkwords,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/promocionesfarma-com,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3879900
/organization/tri-alpha-energy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40000000
/organization/vizional-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/voylla-retail-pvt-ltd,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15000000
/organization/spectral-image,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/topica,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27000000
/organization/taoshijie,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,32500000
/organization/tevet-process-control-technologies,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2750000
/organization/sureline-systems,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4500000
/organization/stoke,0,0,0,0,0,0,0,6,1,1,1,2,1,0,0,0,87000000
/organization/xencor,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15000000
/organization/qualmetrix,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5000000
/organization/vpisystems,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9000000
/organization/vega-chi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3209407
/organization/tracon-pharmaceuticals,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,41000000
/organization/yemeksepeti,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44000000
/organization/snaptu,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6000000
/organization/sumall,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10000000
/organization/tyto,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,17000000
/organization/radioframe,0,0,0,0,0,0,0,4,0,1,0,0,1,2,0,0,83369999
/organization/starbak,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3000000
/organization/wooga,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,31500000
/organization/trapeze-networks,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,61120000
/organization/psytechnics,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11600000
/organization/storybird,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500000
/organization/alphion,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,24600000
/organization/biolex-therapeutics,0,0,0,0,0,0,0,4,0,1,1,2,0,0,0,0,146000000
/organization/cibiem,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/konaware,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2000000
/organization/jimubox,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,131190000
/organization/firm58,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,19200000
/organization/ittiam-systems-pvt,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6500000
/organization/nudgespot,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,650000
/organization/jugnoo,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,8000000
/organization/e4-health,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3500000
/organization/factor-technology-group,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2960000
/organization/interlink-networks,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10350000
/organization/ambri,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,50000000
/organization/crowdtilt,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,65000000
/organization/adaptimmune,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,104000000
/organization/posiq,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3200000
/organization/aria-glassworks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1750000
/organization/infratel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/connected-data,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/netspark,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/fractyl-laboratories,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,91112449
/organization/amt-aircraft-management-technologies,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6779357
/organization/carpooling-com,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10000000
/organization/bluedata-software,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,39000000
/organization/pharmadiagnostics,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3700000
/organization/advanced-bionutrition,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,15250000
/organization/adknowledge,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,248000000
/organization/bone-therapeutics,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10351880
/organization/oakley-networks,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12000000
/organization/apnex-medical,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,50100000
/organization/360imaging,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1000000
/organization/180solutions,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40000000
/organization/evant,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15000000
/organization/airspan-networks,0,0,0,0,0,0,0,11,0,0,2,6,3,0,0,0,141636023
/organization/hybridcluster,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12000000
/organization/markado,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/72798-com,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3107198
/organization/cardioinsight-technologies,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,22849991
/organization/apprity,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,25000000
/organization/nervve-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/channel-pilot-solutions,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4081650
/organization/eyeclick,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1400000
/organization/lockstream,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15000000
/organization/driftt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/masteryconnect,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,27875000
/organization/linqia,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3400000
/organization/huayi,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,8094638
/organization/higher-learning-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5500000
/organization/bidpal-network,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5600000
/organization/adcamp,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/localytics,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,59000000
/organization/alacritech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13000000
/organization/inspire-medical-systems,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,57000000
/organization/ensequence,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40000000
/organization/surecore-ltd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1600000
/organization/streambase-systems,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,32000000
/organization/xceleron,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3951996
/organization/vm6-software,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/zhihu,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,85000000
/organization/ticket-evolution,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/seragon-pharmaceuticals,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30000000
/organization/seal-innovation-inc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2000000
/organization/virtual-iron-software,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,44500000
/organization/zong,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/pump-engineering,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1300000
/organization/processunity,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,5770000
/organization/prexa-pharmaceuticals,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7000000
/organization/vucast-media,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5500000
/organization/xamarin,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,82000000
/organization/qpixel-technology,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25000000
/organization/transfluent,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/vizu,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,13075000
/organization/qunano,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6100000
/organization/smartnews-inc,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,50200000
/organization/qsecure,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,32000000
/organization/weplay,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12100000
/organization/spreecast,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7000000
/organization/sesamea,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1260800
/organization/vivox,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,20600000
/organization/reframe-it,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,181000
/organization/resistentia-pharmaceuticals,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13960000
/organization/quarterly,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3450000
/organization/teneros,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,0,92500000
/organization/caresync,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,22250000
/organization/critical-links-solutions,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,11400000
/organization/factual,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25000000
/organization/impact-radius,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,8500000
/organization/entomed,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17915742
/organization/impulse-monitoring,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4500000
/organization/metromile,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,14000000
/organization/clearsky-data,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,39000000
/organization/inari-medical,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12400000
/organization/livongo-health,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,30000000
/organization/immunophotonics,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2400000
/organization/baby-com-br,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,21100000
/organization/cinepapaya,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/activityhero,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2200000
/organization/enstratus,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/neophotonics,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,75000000
/organization/ch-mack,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3000000
/organization/crowdfunder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/decawave,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2802800
/organization/cropx,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9000000
/organization/bellicum-pharmaceuticals,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,133557588
/organization/handango,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,60500000
